sym,tf,dir,ts,entry,sl,tp,ob,ob_real,rA,rB,fillB,avgFillB,resolvedA,resolvedB
BTCUSDT,4h,BUY,2025-02-18 20:00:00,95671.74,94074.462120582,98333.86979903001,95205.0,True,1.6666666666666667,1.8127714885058304,1.0,95438.37,True,True
BTCUSDT,4h,BUY,2025-02-27 04:00:00,86272.01,83364.94192419764,91117.12345967058,85302.98730806587,False,-1.0,-0.8333333333333333,1.0,85787.49865403294,True,True
BTCUSDT,4h,BUY,2025-02-27 20:00:00,84708.58,81798.97470980865,89557.92215031892,83738.71156993622,False,-1.0,-0.8333333333333325,1.0,84223.6457849681,True,True
BTCUSDT,4h,BUY,2025-02-28 12:00:00,84005.05,80459.00236000221,89915.12939999632,82823.03412000074,False,1.6666666666666667,1.1666666666666667,0.6666666666666666,83709.54603000019,True,True
BTCUSDT,4h,SELL,2025-03-03 00:00:00,92709.98,95935.81581575694,87333.5869737384,93785.25860525231,False,1.6666666666666712,1.1666666666666687,0.6666666666666666,92978.79965131308,True,True
BTCUSDT,4h,BUY,2025-03-10 00:00:00,82047.49,79087.08607838624,86981.49653602295,81060.68869279542,False,-1.0,-0.8333333333333334,1.0,81554.0893463977,True,True
BTCUSDT,4h,BUY,2025-03-11 00:00:00,79522.29,76171.1731851497,85107.48469141715,78405.25106171657,False,1.666666666666668,0.555555555555556,0.3333333333333333,79522.29,True,True
BTCUSDT,4h,SELL,2025-03-24 20:00:00,87498.16,88895.81855328477,85168.72907785873,87964.04618442825,False,1.6666666666666596,1.8333333333333228,1.0,87731.10309221412,True,True
BTCUSDT,4h,BUY,2025-03-29 16:00:00,82758.4,81239.76047516221,85289.46587472963,82381.46,True,1.6666666666666698,1.7907711673842632,1.0,82569.93,True,True
BTCUSDT,4h,BUY,2025-03-31 04:00:00,81933.51,80531.8065765771,84269.68237237148,81466.27552552569,False,1.6666666666666632,1.8333333333333313,1.0,81699.89276276284,True,True
BTCUSDT,4h,BUY,2025-04-07 12:00:00,78479.9,75606.95287396858,83268.14521005236,77522.25095798953,False,-1.0,-0.8333333333333333,1.0,78001.07547899475,True,True
BTCUSDT,4h,SELL,2025-04-21 08:00:00,86971.92,88184.0772815434,84951.65786409432,87375.97242718113,False,-1.0,-0.8333333333333354,1.0,87173.94621359056,True,True
BTCUSDT,4h,SELL,2025-04-21 16:00:00,87415.1,88829.5646458206,85057.65892363235,87886.58821527354,False,-1.0,-0.8333333333333316,1.0,87650.84410763677,True,True
BTCUSDT,4h,SELL,2025-04-24 00:00:00,92673.95,94565.70946521059,89521.01755798234,93304.53648840352,False,-1.0,-0.8333333333333346,1.0,92989.24324420176,True,True
BTCUSDT,4h,SELL,2025-04-25 00:00:00,93311.83,95109.00356129231,90316.54073117948,93910.8878537641,False,-1.0,-0.8333333333333347,1.0,93611.35892688204,True,True
BTCUSDT,4h,SELL,2025-04-25 20:00:00,94638.68,96426.53322051991,91658.92463246679,95234.63107350664,False,-1.0,-0.8333333333333319,1.0,94936.6555367533,True,True
BTCUSDT,4h,SELL,2025-05-10 12:00:00,103138.77,104811.2803658571,100351.2527235715,103696.2734552857,False,-1.0,-0.8333333333333333,1.0,103417.52172764283,True,True
BTCUSDT,4h,SELL,2025-05-11 00:00:00,104007.03,105754.83553891693,101094.02076847178,104589.63184630564,False,-1.0,-0.8333333333333333,1.0,104298.33092315281,True,True
BTCUSDT,4h,SELL,2025-05-23 00:00:00,111100.01,113362.0504589443,107329.94256842615,111880.0,True,1.6666666666666667,0.5555555555555556,0.3333333333333333,111100.01,True,True
BTCUSDT,4h,BUY,2025-06-06 00:00:00,102493.3,100719.16139878442,105450.19766869265,101901.92046626148,False,1.6666666666666694,0.5555555555555565,0.3333333333333333,102493.3,True,True
BTCUSDT,4h,SELL,2025-06-10 04:00:00,109205.14,110675.10148256124,106755.20419573126,109695.12716085375,False,1.6666666666666732,1.8333333333333415,1.0,109450.13358042686,True,True
BTCUSDT,4h,BUY,2025-06-13 04:00:00,104895.0,103056.46595008708,107959.22341652155,104380.0,True,1.6666666666666718,1.8067239041228915,1.0,104637.49999999999,True,True
BTCUSDT,4h,BUY,2025-06-22 20:00:00,100963.87,98845.07701099312,104495.1916483448,100257.60567033103,False,1.6666666666666712,1.833333333333338,1.0,100610.7378351655,True,True
BTCUSDT,4h,SELL,2025-06-25 20:00:00,107340.58,109213.33945280073,104219.31424533212,107964.83315093358,False,-1.0,-0.8333333333333333,1.0,107652.70657546677,True,True
BTCUSDT,4h,SELL,2025-07-09 20:00:00,111233.99,112667.46959357293,108844.85734404513,111711.81653119098,False,-1.0,-0.8333333333333316,1.0,111472.9032655955,True,True
BTCUSDT,4h,SELL,2025-07-12 12:00:00,117100.01,118805.5852730175,114257.38454497083,117668.53509100583,False,-1.0,-0.8333333333333319,1.0,117384.2725455029,True,True
BTCUSDT,4h,SELL,2025-07-12 20:00:00,117420.0,119010.13316908141,114769.77805153099,117625.0,True,-1.0,-0.9355399899876233,1.0,117522.49999999999,True,True
BTCUSDT,4h,SELL,2025-07-14 12:00:00,119878.23,121859.96548898703,116575.33751835495,120538.808496329,False,1.6666666666666619,1.1666666666666616,0.6666666666666666,120043.37462408224,True,True
BTCUSDT,4h,BUY,2025-08-02 00:00:00,113909.86,111989.69593665749,117110.13343890419,113269.80531221916,False,-1.0,-0.8333333333333345,1.0,113589.83265610956,True,True
BTCUSDT,4h,BUY,2025-08-03 00:00:00,113604.2,111771.51769590606,116658.67050682321,112993.30589863536,False,1.6666666666666614,1.833333333333325,1.0,113298.75294931768,True,True
BTCUSDT,4h,SELL,2025-08-11 08:00:00,120561.54,122244.01882665933,117757.40862223443,121122.36627555311,False,-1.0,-0.8333333333333319,1.0,120841.95313777654,True,True
BTCUSDT,4h,SELL,2025-08-14 04:00:00,121725.31,123689.47351445419,118451.70414257633,122380.03117148473,False,1.6666666666666716,0.5555555555555572,0.3333333333333333,121725.31,True,True
BTCUSDT,4h,BUY,2025-08-18 12:00:00,116145.34,114638.76800779511,118656.29332034147,114940.08240623609,True,-1.0,-0.6000000000000019,1.0,115542.71120311803,True,True
BTCUSDT,4h,BUY,2025-08-20 00:00:00,113525.91,111846.97434943628,116324.13608427288,112182.76147954902,True,-1.0,-0.6,1.0,112854.33573977451,True,True
BTCUSDT,4h,SELL,2025-09-12 00:00:00,115194.14,116590.85850554111,112866.27582409816,115659.71283518037,False,-1.0,-0.833333333333335,1.0,115426.92641759016,True,True
BTCUSDT,4h,SELL,2025-09-12 20:00:00,116029.42,117399.28913250966,113746.30477915057,116486.04304416988,False,-1.0,-0.8333333333333334,1.0,116257.73152208493,True,True
BTCUSDT,4h,BUY,2025-09-22 20:00:00,112650.99,111408.52999291381,114721.756678477,112236.8366643046,False,-1.0,-0.8333333333333295,1.0,112443.9133321523,True,True
BTCUSDT,4h,BUY,2025-09-23 04:00:00,113090.13,111751.37971327773,115321.38047787047,112643.8799044259,False,-1.0,-0.8333333333333315,1.0,112867.00495221296,True,True
BTCUSDT,4h,BUY,2025-09-23 20:00:00,111998.8,110656.09149041871,114236.64751596883,111551.23049680624,False,-1.0,-0.8333333333333351,1.0,111775.01524840311,True,True
BTCUSDT,4h,BUY,2025-09-26 00:00:00,109580.01,107952.27083975147,112292.9086004142,109037.43027991716,False,1.6666666666666607,1.8333333333333257,1.0,109308.72013995858,True,True
BTCUSDT,4h,BUY,2025-09-26 20:00:00,109643.46,108086.43537527861,112238.50104120233,109124.45179175954,False,1.6666666666666636,1.8333333333333317,1.0,109383.95589587976,True,True
BTCUSDT,4h,SELL,2025-09-30 04:00:00,113699.23,114922.13856702007,111661.04905496654,114400.0,True,-1.0,-0.7134822590589895,1.0,114049.61499999999,True,True
BTCUSDT,4h,SELL,2025-10-05 08:00:00,123464.64,125287.5220220362,120426.50329660633,124072.26734067874,False,-1.0,-0.8333333333333319,1.0,123768.45367033937,True,True
BTCUSDT,4h,SELL,2025-10-06 20:00:00,124658.54,126414.06765532107,121732.66057446487,125243.71588510701,False,1.6666666666666694,1.1666666666666679,0.6666666666666666,124804.83397127675,True,True
BTCUSDT,4h,BUY,2025-10-12 04:00:00,111525.2,108132.74391174599,117179.29348042335,110090.29,True,-1.0,-0.7885145801933569,1.0,110807.745,True,True
BTCUSDT,4h,BUY,2025-10-17 12:00:00,106803.53,103775.23845623134,111850.68257294777,105794.09948541045,False,1.6666666666666683,1.1666666666666665,0.6666666666666666,106551.17237135262,True,True
BTCUSDT,4h,SELL,2025-10-27 12:00:00,114969.68,116639.34137043486,112186.91104927521,115526.23379014495,False,1.6666666666666667,1.8333333333333348,1.0,115247.95689507246,True,True
BTCUSDT,4h,BUY,2025-10-30 20:00:00,108322.88,105810.92091893264,112509.47846844562,106484.0,True,-1.0,-0.6339749293968122,1.0,107403.44,True,True
BTCUSDT,4h,BUY,2025-11-03 16:00:00,107090.0,104977.27742218203,110611.2042963633,106385.75914072734,False,-1.0,-0.8333333333333334,1.0,106737.87957036367,True,True
BTCUSDT,4h,BUY,2025-11-05 00:00:00,102130.0,99321.07051679841,106811.54913866932,101193.69017226614,False,-1.0,-0.833333333333335,1.0,101661.84508613306,True,True
BTCUSDT,4h,BUY,2025-11-14 12:00:00,96796.14,93979.80478946274,101490.0320175621,95857.36159648758,False,-1.0,-0.8333333333333341,1.0,96326.7507982438,True,True
