sym,tf,dir,entry,sl,tp,rA,rB,has_ob,filled_ob,bh_a,bh_b,res_a,res_b
SOLUSDT,4h,BUY,75.27,72.43918551984733,79.98802413358777,-1.0,-1.0,True,True,98,98,True,True
SOLUSDT,4h,BUY,63.84,60.47486867906696,69.44855220155507,1.6666666666666652,1.6666666666666652,True,True,115,115,True,True
BNBUSDT,4h,BUY,611.17,590.5730960810351,645.4981731982747,-0.5403498420300826,-0.7008223342641755,True,True,120,120,False,False
BNBUSDT,4h,BUY,588.48,564.652245592697,628.1929240121717,1.6666666666666667,1.6666666666666667,True,True,110,110,True,True
BNBUSDT,4h,BUY,564.91,542.3497210185187,602.5104649691355,1.66666666666667,1.66666666666667,True,True,97,97,True,True
BNBUSDT,4h,BUY,560.65,544.5032439627903,587.561260062016,-0.5028308675041986,-0.5582747772172241,True,True,120,120,False,False
BNBUSDT,4h,BUY,558.18,535.4774745215213,596.0175424641309,1.6666666666666634,1.6666666666666499,True,True,115,115,True,True
BNBUSDT,4h,SELL,609.39,626.2472239012587,581.2946268312354,-0.09969989997703937,-0.09969989997703937,True,True,120,120,False,False
BNBUSDT,4h,SELL,629.99,648.1089985440809,599.7916690931984,-0.010636796240742841,-0.010636796240742841,True,True,120,120,False,False
BNBUSDT,4h,SELL,634.41,645.5916738524558,615.7738769125735,0.06744218913025421,0.06744218913026506,True,True,120,120,False,False
BNBUSDT,4h,BUY,604.73,592.0677461084431,625.8337564859281,-1.0,-1.0,True,True,103,103,True,True
BNBUSDT,4h,BUY,552.01,532.0350376984039,585.3016038359934,0.9920065640929588,1.0517364849900894,True,True,120,120,False,False
BNBUSDT,4h,SELL,615.32,624.1738145321087,600.5636424464855,0.01760986207565961,0.01760986207565961,True,True,120,120,False,False
BNBUSDT,4h,BUY,588.27,582.0544197680492,598.6293003865845,1.541563833984125,1.6666666666666605,True,True,120,121,False,True
BNBUSDT,4h,SELL,619.4,628.0659510232742,604.956748294543,-0.045017717247275796,-0.045017717247275796,True,True,120,120,False,False
BNBUSDT,4h,SELL,624.7,633.8566108312926,609.4389819478458,-0.08513995304905002,-0.08513995304905002,True,True,120,120,False,False
BNBUSDT,4h,SELL,649.25,664.6728791391388,623.5452014347687,0.061965891933251444,0.061965891933251444,True,True,120,120,False,False
BNBUSDT,4h,SELL,655.54,671.3465896449549,629.1956839250751,-0.059809807038750586,-0.059809807038750586,True,True,120,120,False,False
BNBUSDT,4h,SELL,663.68,683.5360602468245,630.5865662552925,0.1083943007688678,0.10839430076887414,True,True,120,120,False,False
BNBUSDT,4h,SELL,681.94,695.4580676495494,659.409887250751,-0.06776612764099633,-0.06776612764099633,True,True,120,120,False,False
BNBUSDT,4h,SELL,682.29,695.2451914602973,660.6980142328377,-0.041151979688879924,-0.041151979688879924,True,True,120,120,False,False
BNBUSDT,4h,BUY,653.85,641.7904628806662,673.9492285322231,-1.0,-1.0,True,True,103,103,True,True
BNBUSDT,4h,BUY,641.38,629.1277898496506,661.8003502505823,1.6666666666666667,1.6666666666666667,True,True,32,32,True,True
BNBUSDT,4h,BUY,615.81,603.9663451645085,635.549424725819,1.6666666666666698,1.6666666666666698,True,True,26,26,True,True
BNBUSDT,4h,SELL,656.9,662.905728014128,646.8904533097865,-0.0440597492248354,-0.044059749224817306,True,True,120,120,False,False
BNBUSDT,4h,SELL,689.99,699.852160155876,673.5530664068733,0.021264569057319514,0.021264569057319514,True,True,120,120,False,False
BNBUSDT,4h,SELL,691.84,701.5274675154736,675.6942208075441,0.05478739955059736,0.05478739955059736,True,True,120,120,False,False
BNBUSDT,4h,SELL,692.57,703.3415451144886,674.6174248091858,-0.010615057038270021,-0.010615057038280465,True,True,120,120,False,False
BNBUSDT,4h,SELL,715.61,730.2909214275742,691.1417976207098,0.050200566163279184,0.050200566163279184,True,True,120,120,False,False
BNBUSDT,4h,SELL,731.85,751.2853707612139,699.4577153979768,0.05735615663854606,0.05735615663854606,True,True,120,120,False,False
BNBUSDT,4h,SELL,757.14,776.881814328007,724.2369761199883,0.00664572993926949,0.00664572993926949,True,True,120,120,False,False
BNBUSDT,4h,SELL,784.43,808.330363095007,744.5960615083216,-0.002966276959789864,-0.002966276959789864,True,True,120,120,False,False
BNBUSDT,4h,SELL,836.18,859.6762351179244,797.0196081367925,-0.08652384326749094,-0.08652384326748652,True,True,120,120,False,False
BNBUSDT,4h,BUY,764.29,740.8499032874352,803.3568278542746,-0.5303034896626444,-0.5118614835625647,True,True,120,120,False,False
BNBUSDT,4h,BUY,744.09,721.2919111764553,782.086814705908,1.1249352388940157,1.0961635679230906,True,True,120,120,False,False
BNBUSDT,4h,SELL,806.47,821.9513966454213,780.6676722576312,-0.11819838415865737,-0.11819838415865737,True,True,120,120,False,False
BNBUSDT,4h,SELL,841.44,861.9335339863466,807.284110022756,-0.06869193979141758,-0.06869193979141758,True,True,120,120,False,False
BNBUSDT,4h,SELL,846.97,870.4946773376345,807.7622044372758,0.042718786975708314,0.042718786975708314,True,True,120,120,False,False
BNBUSDT,4h,SELL,882.78,906.5832871391262,843.1078547681229,-0.06681366229161144,-0.06681366229161144,True,True,120,120,False,False
BNBUSDT,4h,SELL,874.18,884.62936800176,856.7643866637331,0.12452672416807993,0.12452672416809217,True,True,120,120,False,False
BNBUSDT,4h,SELL,890.79,903.1572276920584,870.1779538465693,0.026687909783103845,0.026687909783103845,True,True,120,120,False,False
BNBUSDT,4h,SELL,893.31,905.6954110944612,872.6676481758982,-0.13382553809277467,-0.13382553809277467,True,True,120,120,False,False
BNBUSDT,4h,SELL,903.45,915.2748864084992,883.7418559858348,-0.1230597623651587,-0.1230597623651587,True,True,120,120,False,False
BNBUSDT,4h,SELL,930.14,944.3616349188924,906.4372751351796,-0.005055644354804156,-0.0050556443547962035,True,True,120,120,False,False
BNBUSDT,4h,SELL,931.06,944.8392923535346,908.0945127441088,-0.021385168555567036,-0.021385168555567036,True,True,120,120,False,False
BNBUSDT,4h,SELL,931.64,946.3416602436088,907.1372329273185,0.07727120424777886,0.07727120424777886,True,True,120,120,False,False
BNBUSDT,4h,SELL,954.7,971.0972613386666,927.3712311022224,0.010253976571428184,0.010253976571428184,True,True,120,120,False,False
BNBUSDT,4h,SELL,981.04,999.9207497670518,949.5720837215802,-0.10577947748497579,-0.10577947748497579,True,True,120,120,False,False
BNBUSDT,4h,SELL,985.75,1005.1194031480368,953.4676614199388,0.030398389274814138,0.030398389274814138,True,True,120,120,False,False
BNBUSDT,4h,SELL,1047.85,1074.1239586295312,1004.0600689507812,0.12573987847008997,0.12573987847008997,True,True,120,120,False,False
BNBUSDT,4h,SELL,1151.69,1188.4512102512383,1090.421316247936,0.054969567063630036,0.054969567063630036,True,True,120,120,False,False
BNBUSDT,4h,SELL,1167.85,1203.2211448217486,1108.8980919637522,0.10216434430295122,0.10216434430295122,True,True,120,120,False,False
BNBUSDT,4h,SELL,1276.22,1329.664749998809,1187.145416668652,0.10009769030178269,0.10009769030178269,True,True,120,120,False,False
BNBUSDT,4h,SELL,1293.96,1347.579912808813,1204.593478651978,-0.0704097147815592,-0.0704097147815592,True,True,120,120,False,False
BNBUSDT,4h,BUY,1072.28,1005.057244172068,1184.3179263798866,-0.6357493191116523,-0.559814293941537,True,True,120,120,False,False
BNBUSDT,4h,SELL,1143.86,1176.752278876408,1089.0395352059866,0.09214993550115226,0.09214993550115981,True,True,120,120,False,False
BNBUSDT,4h,BUY,949.19,903.4120182639429,1025.486636226762,-1.0,-1.0,True,True,39,39,True,True
BNBUSDT,4h,BUY,830.46,793.017068168237,892.8648863862719,1.6666666666666687,1.6666666666666687,True,True,119,119,True,True
BNBUSDT,4h,BUY,826.61,804.1129578704212,864.1050702159648,1.6666666666666683,1.6666666666666683,True,True,41,41,True,True
BNBUSDT,4h,SELL,860.58,873.2324589604731,839.4925683992117,0.05891005714214552,0.05891005714214552,True,True,120,120,False,False
BNBUSDT,4h,SELL,904.71,917.230412048159,883.8426465864018,0.06430176776187461,0.06430176776187461,True,True,120,120,False,False
BNBUSDT,4h,SELL,901.2,916.5272941945354,875.6545096757743,-0.13808151988465234,-0.13808151988465234,True,True,120,120,False,False
BNBUSDT,4h,SELL,937.45,953.9810340117158,909.8982766471404,0.05068228380114549,0.05068228380114549,True,True,120,120,False,False
BNBUSDT,4h,BUY,892.66,873.6241776113989,924.3863706476684,-1.0,-1.0,True,True,41,41,True,True
BNBUSDT,4h,BUY,866.02,853.1714579562748,887.434236739542,1.6666666666666756,1.6666666666666756,True,True,118,118,True,True
BNBUSDT,4h,BUY,777.86,746.2361226557267,830.5664622404556,-1.0,-1.0,True,True,80,80,True,True
BNBUSDT,4h,BUY,651.2,611.0035727280764,718.1940454532062,-1.0,-1.0,True,True,57,57,True,True
BNBUSDT,4h,BUY,610.47,586.9470977333739,649.6748371110436,-1.0,-1.0,True,True,97,97,True,True
BNBUSDT,4h,BUY,599.31,584.7388402756224,623.5952662072959,-1.0,-1.0,True,True,38,38,True,True
BNBUSDT,4h,SELL,677.2,689.7370321266974,656.3049464555045,-0.04837897170687744,-0.04837897170687744,True,True,120,120,False,False
BNBUSDT,4h,BUY,634.84,623.2550788129764,654.1482019783726,-1.0,-1.0,True,True,63,63,True,True
BNBUSDT,4h,BUY,638.4,624.7624646510903,661.1292255815159,-1.0,-1.0,True,True,98,98,True,True
BNBUSDT,4h,BUY,613.95,601.8464435028919,634.1225941618469,-1.0,-1.0,True,True,109,109,True,True
BNBUSDT,4h,BUY,583.51,570.0684586443888,605.9125689260187,1.2557405627864366,1.2246962349174024,True,True,120,120,False,False
BNBUSDT,4h,SELL,613.29,624.929199809747,593.8913336504214,0.08067520591516379,0.08067520591516379,True,True,120,120,False,False
BNBUSDT,4h,SELL,647.74,658.0973561516137,630.4777397473106,-0.01402191948853531,-0.01402191948853531,True,True,120,120,False,False
BNBUSDT,4h,BUY,644.78,632.4171441405093,665.3847597658178,1.3026512498151543,1.4253825201472694,True,True,120,120,False,False
BNBUSDT,4h,BUY,634.79,624.3870907517803,652.1281820803661,1.6666666666666667,1.6666666666666667,True,True,112,112,True,True
BNBUSDT,4h,SELL,708.55,729.2305579001705,674.0824034997157,0.11223773204401881,0.11223773204401881,True,True,120,120,False,False
BNBUSDT,4h,BUY,606.4,580.2350342015886,650.0082763306856,-1.0,-1.0,True,True,14,14,True,True
BNBUSDT,4h,BUY,579.06,552.5504102173925,623.242649637679,1.6666666666666667,1.6666666666666667,True,True,119,119,True,True
BNBUSDT,4h,BUY,575.86,550.9896394221395,617.3106009631009,1.6666666666666667,1.666666666666679,True,True,111,111,True,True
BNBUSDT,4h,BUY,574.53,551.8125717466406,612.3923804222655,1.6666666666666667,1.6666666666666667,True,True,116,116,True,True
XRPUSDT,1h,BUY,1.3667,1.341985878009654,1.4078902033172436,1.6666666666666787,1.6666666666666787,True,True,62,62,True,True
XRPUSDT,1h,SELL,1.4112,1.435747557634967,1.370287403941722,-0.028888793789093432,-0.028888793789093432,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4571,1.478628478861347,1.4212192018977552,0.09740343746957357,0.09740343746957357,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.5904,1.63167015854227,1.5216164024295502,0.07490473782992639,0.07490473782992639,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4268,1.4054070998533608,1.462454833577732,-0.9521008578592715,-0.8611324306105629,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4008,1.3795410292764414,1.436231617872598,-1.0,-1.0,True,True,106,106,True,True
XRPUSDT,1h,BUY,1.3911,1.3788077555703568,1.4115870740494054,-1.0,-1.0,True,True,75,75,True,True
XRPUSDT,1h,BUY,1.3681,1.3487727583161664,1.4003120694730564,1.6666666666666743,1.6666666666666743,True,True,105,105,True,True
XRPUSDT,1h,SELL,1.4558,1.4859203212441523,1.4055994645930792,0.04111867333108943,0.04111867333108943,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.358,1.3350381987666808,1.396269668722199,-1.0,-1.0,True,True,85,85,True,True
XRPUSDT,1h,BUY,1.354,1.333070210579441,1.3888829823675988,-1.0,-1.0,True,True,39,39,True,True
XRPUSDT,1h,BUY,1.3415,1.3130699734706408,1.388883377548932,-1.0,-1.0,True,True,51,51,True,True
XRPUSDT,1h,SELL,1.4185,1.45164574472148,1.3632570921308669,-0.04004646562900922,-0.040046465629015655,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4048,1.4306492052259845,1.3617179912900264,0.06621772196268835,0.06621772196268835,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4427,1.4737816520140452,1.390897246643258,-0.03792386815139266,-0.03792386815139954,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4474,1.4771366634520289,1.3978388942466184,-0.05221507235967617,-0.05221507235967617,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3586,1.3378650510501446,1.393158248249759,-1.0,-1.0,True,True,85,85,True,True
XRPUSDT,1h,SELL,1.4055,1.425855782231941,1.3715736962800982,-0.0961789815543903,-0.0961789815543903,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4308,1.456981244983943,1.3871645916934283,-0.018854697085909203,-0.018854697085909203,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4487,1.4667240101892147,1.4186599830179756,-0.04072997308639292,-0.04072997308639292,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4684,1.4901448585780073,1.4321585690366545,0.027674554588069257,0.027674554588069257,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4932,1.517253959929505,1.4531100667841588,0.045326709905481655,0.045326709905481655,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.5443,1.5790865028425538,1.4863224952624106,0.12940813160203404,0.12940813160203404,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4566,1.4315341149887406,1.4983764750187654,-1.0,-1.0,True,True,100,100,True,True
XRPUSDT,1h,BUY,1.4166,1.401318696254481,1.4420688395758654,-1.0,-1.0,True,True,105,105,True,True
XRPUSDT,1h,BUY,1.3995,1.384888779748534,1.4238520337524434,-1.0,-1.0,True,True,56,56,True,True
XRPUSDT,1h,BUY,1.3867,1.3735426864557816,1.4086288559070308,-1.0,-1.0,True,True,104,104,True,True
XRPUSDT,1h,BUY,1.3909,1.3756429286276892,1.4163284522871848,-1.0,-1.0,True,True,75,75,True,True
XRPUSDT,1h,SELL,1.4314,1.459113525536588,1.3852107907723532,0.02145721152148578,0.02145721152148578,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3786,1.364906969150324,1.4014217180827937,-0.5794259452966375,-0.6234965850702439,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3594,1.342411645747945,1.3877139237534248,-1.0,-1.0,True,True,70,70,True,True
XRPUSDT,1h,BUY,1.3406,1.3243083247704373,1.3677527920492714,-1.0,-1.0,True,True,106,106,True,True
XRPUSDT,1h,BUY,1.3253,1.3088107218926728,1.3527821301788785,1.2075724636017235,1.2819916273198773,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3241,1.3137640575392524,1.341326570767913,-1.0,-1.0,True,True,120,120,True,True
XRPUSDT,1h,SELL,1.3499,1.365276151292047,1.3242730811799217,-0.026053045738575593,-0.026053045738589655,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3001,1.2837809818840975,1.3272983635265043,1.6666666666666712,1.6666666666666712,True,True,101,101,True,True
XRPUSDT,1h,BUY,1.2993,1.291062545216726,1.313029091305456,-1.0,-1.0,True,True,82,82,True,True
XRPUSDT,1h,BUY,1.2891,1.2790819548795775,1.3057967418673706,1.666666666666674,1.666666666666674,True,True,96,96,True,True
XRPUSDT,1h,BUY,1.2967,1.2851033182380032,1.3160278029366614,1.4066661576895512,1.4795618779304336,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3389,1.3521047564686597,1.3168920725522335,-0.047778516600144,-0.047778516600144,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3499,1.3633953899277134,1.327407683453811,-0.0260530457385832,-0.026053045738599224,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3665,1.387928480549815,1.330785865750308,0.005307672890543597,0.005307672890543597,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.37,1.3897433570582889,1.3370944049028524,0.007457154337671257,0.007457154337671257,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3799,1.398507290618462,1.3488878489692298,0.0557405736027198,0.0557405736027324,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3616,1.3734196533944456,1.3419005776759236,0.13482245341821394,0.13482245341823526,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3621,1.378652385447067,1.3345126909215554,0.11415061879288775,0.1141506187928728,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3719,1.388059127712168,1.3449681204797197,-0.11730666635640394,-0.11730666635639181,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3883,1.4035810578375258,1.3628315702707907,0.0010695987107750716,0.0010695987107750716,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4038,1.4196260590499308,1.377423234916782,-0.047830362045327014,-0.047830362045327014,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4058,1.4205473402815951,1.3812210995306744,-0.09617898155437983,-0.09617898155436622,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4087,1.424105960859572,1.3830233985673803,-0.10679710646964359,-0.10679710646964359,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4194,1.4411524176895667,1.383145970517389,0.11432139562587462,0.11432139562587462,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4524,1.477005479530188,1.4113908674496862,-0.13345776665055928,-0.13345776665055928,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4861,1.511486652973657,1.4437889117105716,0.08707169293445888,0.08707169293445888,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4056,1.3891320736873851,1.433046543854358,1.429850417793359,1.4436949231743834,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4436,1.4539559707049918,1.4263400488250138,-0.0379238681513823,-0.0379238681513823,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.404,1.3929185125671997,1.4224691457213336,-0.8485907908183934,-0.879237005569064,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3954,1.3836263272446845,1.4150227879255262,-0.7084720918948305,-0.7083203146668574,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3969,1.3857135759172072,1.4155440401379882,-0.795489104765319,-0.8104303486476638,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3753,1.36456183467951,1.3931969422008164,1.6666666666666599,1.6666666666666599,True,True,118,118,True,True
XRPUSDT,1h,BUY,1.3627,1.3485390009918254,1.3863016650136244,1.1195930960541802,1.2946054781966279,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3948,1.4059933047334494,1.3761444921109176,-0.06184023677720734,-0.06184023677720734,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3915,1.402809788265066,1.3726503528915563,-0.1127105244981629,-0.1127105244981629,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4116,1.4231672821136296,1.392321196477284,-0.008216959163764968,-0.008216959163764968,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4226,1.437395398514352,1.3979410024760806,-0.10656977011990758,-0.10656977011990758,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3838,1.3709659792791462,1.405190034534756,1.414375364373479,1.3742769755351592,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4121,1.4247758539314013,1.3909735767809976,-0.021637236707267138,-0.02163723670725,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.4289,1.44079956754074,1.4090673874321002,-0.012760494799781887,-0.012760494799781887,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.45,1.471907208253551,1.4134879862440817,-0.025138551285725126,-0.025138551285725126,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4339,1.4157534920694674,1.464144179884221,1.6666666666666747,1.6666666666666747,True,True,107,107,True,True
XRPUSDT,1h,SELL,1.508,1.53629829402775,1.4608361766204168,0.09956553543944291,0.09956553543944291,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.4073,1.3907366274458657,1.4349056209235576,-0.7666512948726574,-0.7026900243269707,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3879,1.3720221474895231,1.414363087517461,-0.8037466454154729,-0.8250606065204432,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3904,1.374365928583995,1.4171234523600085,-1.0,-1.0,True,True,75,75,True,True
XRPUSDT,1h,BUY,1.342,1.327563695053264,1.3660605082445605,-1.0,-1.0,True,True,58,58,True,True
XRPUSDT,1h,BUY,1.3375,1.3240421202427028,1.3599297995954949,-1.0,-1.0,True,True,23,23,True,True
XRPUSDT,1h,BUY,1.3173,1.3028013160010847,1.341464473331525,1.4754724778728394,1.5554203783308913,True,True,120,120,False,False
XRPUSDT,1h,SELL,1.3598,1.3754896118637607,1.3336506468937317,0.09935887348482259,0.09935887348482259,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3402,1.3301027774744232,1.3570287042092948,1.6666666666666594,1.666666666666718,True,True,89,89,True,True
XRPUSDT,1h,BUY,1.2876,1.271225627294475,1.314890621175875,1.6666666666666667,1.666666666666703,True,True,114,114,True,True
XRPUSDT,1h,SELL,1.3504,1.3686006511785018,1.3200655813691635,-0.026053045738584746,-0.026053045738584746,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.3044,1.291007413846481,1.3267209769225314,-0.8253934727604874,-0.9016979984504585,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2941,1.2792853183209996,1.3187911361316675,-1.0,-1.0,True,True,110,110,True,True
XRPUSDT,1h,BUY,1.268,1.2524341706292652,1.2939430489512245,-1.0,-1.0,True,True,82,82,True,True
XRPUSDT,1h,BUY,1.2671,1.2520618159156325,1.2921636401406122,-1.0,-1.0,True,True,104,104,True,True
XRPUSDT,1h,BUY,1.2365,1.2173620442944666,1.2683965928425551,-1.0,-1.0,True,True,55,55,True,True
XRPUSDT,1h,BUY,1.2265,1.205380868572841,1.261698552378598,-0.5971116722889203,-0.6090871331382172,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.2117,1.1886970244327049,1.2500382926121585,-1.0,-1.0,True,True,55,55,True,True
XRPUSDT,1h,BUY,1.2185,1.1952941906829024,1.257176348861829,-1.0,-1.0,True,True,44,44,True,True
XRPUSDT,1h,BUY,1.1815,1.1524366392002343,1.2299389346662757,-1.0,-1.0,True,True,24,24,True,True
XRPUSDT,1h,SELL,1.1461,1.1702031741923111,1.1059280430128142,0.09194018310067884,0.0919401831006889,True,True,120,120,False,False
XRPUSDT,1h,BUY,1.1166,1.1005634681834635,1.1433275530275606,-1.0,-1.0,True,True,72,72,True,True
XRPUSDT,4h,BUY,2.2629,2.120351518184404,2.5004808030259933,-0.8549756100421639,-0.8428398806045464,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1469,2.0052075438773223,2.383054093537796,1.0351636537553506,1.0412356614772027,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6896,2.892887485444108,2.35078752425982,0.10216866161228619,0.10216866161228619,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1702,2.030640985625444,2.4027983572909264,-0.8403787068087366,-0.8345778072451425,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0462,1.891058314673808,2.3047694755436536,1.1159765153284564,1.0691243891177191,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4877,2.593504245864873,2.311359590225211,0.03235783407168828,0.03235783407168828,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1351,2.0519466185925115,2.273688969012481,-1.0,-1.0,True,True,35,35,True,True
XRPUSDT,4h,BUY,2.0826,1.9966403312338632,2.2258661146102274,-1.0,-1.0,True,True,60,60,True,True
XRPUSDT,4h,BUY,1.8745,1.729947543278012,2.1154207612033136,-0.8780869196004014,-0.8806457785358458,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.228,2.2982263871321544,2.11095602144641,-0.023543743350086008,-0.023543743350092183,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.3189,2.3891146723343994,2.2018755461093344,0.0004171816736571683,0.0004171816736571683,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2945,2.357182494124204,2.1900291764596616,0.03983081454639009,0.03983081454639009,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.3495,2.4238467345447794,2.225588775758701,0.07993364450092169,0.07993364450092169,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4022,2.483962085039784,2.265929858267027,-0.04375279002511363,-0.04375279002511882,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.5329,2.648096984649497,2.340905025584173,0.013523385249765641,0.013523385249765641,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1394,2.0688921178191704,2.2569131369680497,1.050353826208565,1.2292787639687224,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.1544,2.0926531627139418,2.257311395476764,1.4406577725699161,1.4206735420963792,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.238,2.298700262781768,2.13683289536372,0.024558464042924086,0.024558464042924086,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.0683,2.012411700197826,2.161447166336956,-1.0,-1.0,True,True,46,46,True,True
XRPUSDT,4h,BUY,2.0172,1.94265139835876,2.141447669402067,1.6666666666666776,1.6666666666666776,True,True,103,103,True,True
XRPUSDT,4h,SELL,2.2362,2.296036550178744,2.1364724163687607,0.05497352729432829,0.05497352729432829,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.2993,2.3522175513683536,2.211104081052744,-0.0998829407635099,-0.09988294076351746,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.4038,2.459058588614321,2.311702352309464,-0.08138883533658225,-0.08138883533657487,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.6812,2.8176279499224166,2.453820083462639,-0.12968487633702308,-0.12968487633702308,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.93,3.0676099426532817,2.7006500955778647,-0.020867806781762022,-0.020867806781765183,True,True,120,120,False,False
XRPUSDT,4h,SELL,2.8497,2.993601685246962,2.60986385792173,-0.12923019731339597,-0.12923019731339327,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.038,3.16457077856182,2.827048702396966,-0.009957752895703382,-0.009957752895699907,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.3736,3.568101848702009,3.049430252163317,0.039442155451830004,0.039442155451830004,True,True,120,120,False,False
XRPUSDT,4h,BUY,3.1685,2.9957599795197214,3.456400034133797,-1.0,-1.0,True,True,56,56,True,True
XRPUSDT,4h,BUY,2.8358,2.707202383303627,3.050129361160621,1.5408968456652463,1.4256095564744524,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.2216,3.348803500455244,3.009594165907927,0.09947890359068925,0.09947890359068925,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.7943,2.7232980006034846,2.912636665660858,-1.0,-1.0,True,True,99,99,True,True
XRPUSDT,4h,SELL,2.9798,3.038723242062269,2.881594596562885,0.05710116060171253,0.05710116060171253,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.0043,3.0671038399765846,2.8996269333723594,0.02739098379324436,0.027390983793237095,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.1333,3.202224569146472,3.018425718089214,0.13048340401079955,0.13048340401079955,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.8602,2.7848777180242976,2.9857371366261707,1.493383693001228,1.595513646427767,True,True,120,120,False,False
XRPUSDT,4h,SELL,3.0389,3.1134048289688936,2.914725285051844,0.010714081729616584,0.010714081729616584,True,True,120,120,False,False
XRPUSDT,4h,BUY,2.4885,2.307012309442269,2.790979484262885,-1.0,-1.0,True,True,96,96,True,True
